objectid,reporter,RecOwner,SciName,ComName,Nativity,OccStatus,Status,ObsDate,DateEnt,DateUp,Location,Latitude,Longitude,Datum,Method,CoordAcc,DataType,Centroid,Abundance,InfestAcre,GrossAcre,Percentcov,Density,APPXQuant,NumCollect,Smallest,Largest,Incidence,Severity,Host,Host_Name,HostPheno,HostDamage,ManageStat,PopStat,Habitat,LocalOwner,Site,RecBasis,Museum,MuseumRec,Voucher,ObsIDer,CollectTme,UUID,OrgSrcID,OrigName,RecSrcTyp,Surveyor,DateAcc,VisitType,DataMthd,TrapType,NumTraps,TargetName,TargetCnt,TargetRnge,Phenology,LifeStatus,Sex,PID,WaterName,WaterType,Substrate,TreatArea,PlantTreat,TreatComm,Reference,Locality,Comments,ReviewDate,Reviewer,VerifyMthd,Verified,IDCred,ReviewComm
2044413,Cynthe Aeon,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,10/27/2002,5/30/2006,,"Hartford, Connecticut, United States",41.81393,-72.7983,NAD83     ,,,,,,,,less than ,,,,,,,,,,,,Unknown,,Forests: Conifer                               ,,,,,,,,,,7857,,Web Report,,,,,,,,,,,,,,,,,,,,,"Radio Tower- east of Heublein Tower complex  .  assoc Vegetation: paper birch canopy, maples, ferns","0-5% slope, crest of one hill, bottom of another, but ""upper slope"" in relation to entire Mtn. Distinctive hemlock to east of plot has 2 90-degree bends about 10 feet up;entered by LS",,,,Verified,,
2045100,Barbara Grunden,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,10/5/2009,1/21/2011,,"Cumberland, Maine, United States",43.56,-70.20361,NAD83     ,,,,,,,,less than ,,,,,,,,,,,,Unknown,,Coastal,,,,,,,,,,12511,,Web Report,,,,,,,,,,"Vegetative, Fruit",,,,,,,,,,,"Two Lights State Park  is trailside.  Rocky Coast.  assoc Vegetation: Morella caroliniensis, Rubus sp. (blackberry), Hieracium sp., Symphyotrichum sp., Juncus sp., Solidago canadensis, Euthamia graminifolia, Juniperus communis, Daucus carota, Rubus sp. (",,,,,Verified,,
2045564,Chris Mattrick US Forest Service,Federal Agency,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/7/2004,9/27/2005,,"York, Maine, United States",43.36805,-70.77639,wgs84     ,,,,,,,,1-5%      ,,1-20 plants,,,,,,,,,,Unknown,,Old Field                                         ,,,,,,,,,,6928,,Bulk Data,,,,,,,,,,"Flowers, Fruit",,,,,,,,,,,Laudholm Farm  .,,,,,Verified,,
2046044,Chris Mattrick US Forest Service,Federal Agency,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/27/2004,6/22/2004,,"York, Maine, United States",43.33542,-70.54792,wgs84     ,,,,,,,,1-5%      ,,1-20 plants,,,,,,,,,,Unknown,,Old Field                                         ,,,,,,,,,,3409,,Bulk Data,,,,,,,,,,"Flowers, Fruit",,,,,,,,,,,Wells Estuarine Reasearch Reserve  .,,,,,Verified,,
2046059,Chris Mattrick US Forest Service,Federal Agency,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/27/2004,12/21/2004,,"York, Maine, United States",43.33647,-70.54808,wgs84     ,,,,,,,,1-5%      ,,1-20 plants,,,,,,,,,,Unknown,,Old Field                                         ,,,,,,,,,,4994,,Bulk Data,,,,,,,,,,"Flowers, Fruit",,,,,,,,,,,Laudholm Farm  .,Theentire surrounding area is heavily infested with the species listed. Also evidence of heavy deer browse on remaining vegetation.,,,,Verified,,
2046070,Chris Mattrick US Forest Service,Federal Agency,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/27/2004,12/21/2004,,"York, Maine, United States",43.33808,-70.54588,wgs84     ,,,,,,,,1-5%      ,,1-20 plants,,,,,,,,,,Unknown,,Edge: Field/forest                                ,,,,,,,,,,5006,,Bulk Data,,,,,,,,,,"Flowers, pollinators, Fruit",,,,,,,,,,,Laudhom Farm  .,trail through plot,,,,Verified,,
2046495,Mike Stanley,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/23/2004,3/8/2005,,"Hampden, Massachusetts, United States",42.09843,-72.67981,nad27     ,,,,,,,,less than ,,1-20 plants,,,,,,,,,,Unknown,,Floodplain forest,,,,,,,,,,4324,,Web Report,,,,,,,,,,In Fruit,,,,,,,,,,,Robinson State Park- one mile past swimming pavilion on entry road  .,,,,,Verified,,
2047238,Kathy Wilensky,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/9/2004,6/22/2004,,"Middlesex, Massachusetts, United States",42.5543,-71.34857,wgs84     ,,,,,,,,less than ,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,3468,,Web Report,,,,,,,,,,,,,,,,,,,,,"Area S of North Rd. between road and wetland.  is trailside.  Oak/Pine.  assoc Vegetation: Pinus strobus, Acer rubrum, Carya sp., Quercus rubra, Q. alba, Corylus americana, Ulmus sp., Maianthemum canadense, M. racemosum, Viburnum dentatum, Cornus racemos",,,,,Verified,,
2047246,Kathy Wilensky,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/14/2004,6/22/2004,,"Middlesex, Massachusetts, United States",42.55566,-71.34258,wgs84     ,,,,,,,,less than ,,,,,,,,,,,,Unknown,,Forests: Conifer                               ,,,,,,,,,,3492,,Web Report,,,,,,,,,,,,,,,,,,,,,"Area N of Meadow Pond at junction of un-named trails.  is trailside.  white pine.  assoc Vegetation: Pinus strobus, Gaylussacia baccata, Maianthemum canadense, Chimaphila umbellata, Vaccinium corymbosum, V. pallidum, V. angustifolium, Trientalis borealis",,,,,Verified,,
2047260,Kathy Wilensky,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/16/2004,6/22/2004,,"Middlesex, Massachusetts, United States",42.55949,-71.35596,wgs84     ,,,,,,,,less than ,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,3515,,Web Report,,,,,,,,,,,,,,,,,,,,,"Along S portion of Acorn North Trail N of field.  is trailside.  Oak/Pine.  assoc Vegetation: Pinus strobus, Quercus alba, Q. rubra, Acer rubrum, Cornus racemosa, Viburnum dentatum, Populus grandidentata, Toxicodendron radicans, Prunus serotina.",,,,,Verified,,
2047276,Kathy Wilensky,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/20/2004,6/22/2004,,"Middlesex, Massachusetts, United States",42.5581,-71.35086,wgs84     ,,,,,,,,less than ,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,3536,,Web Report,,,,,,,,,,,,,,,,,,,,,"Edge of field and wooded hill of N leg of Lantern Loop.  is trailside.  Oak/Pine.  assoc Vegetation: Pinus strobus, Populus grandidentata, Juniperus virginiana, Prunus serotina, P. virginiana, Carya sp., Quercus rubra, Q. alba, Viburnum dentatum,Cornus r",,,,,Verified,,
2047285,Kathy Wilensky,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/21/2004,6/22/2004,,"Middlesex, Massachusetts, United States",42.56126,-71.34577,wgs84     ,,,,,,,,6-25%     ,,1-20 plants,,,,,,,,,,Unknown,,Edge: Field/forest                                ,,,,,,,,,,3546,,Web Report,,,,,,,,,,In Fruit,,,,,,,,,,,"Field edge near intersection of NW legs of Litchfield Loop.  .  assoc Vegetation: Pinus strobus, Prunus serotina, Quercus alba, Ulmus sp., Cornus alternifolia, Parthenocissus quinquefolia, Mitchella repens, Toxicodendron radicans, Impatiens, Trientalis b",,,,,Verified,,
2047293,Kathy Wilensky,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/24/2004,10/22/2004,,"Middlesex, Massachusetts, United States",42.55514,-71.34565,wgs84     ,,,,,,,,1-5%      ,,1-20 plants,,,,,,,,,,Unknown,,Edge: Field/forest                                ,,,,,,,,,,3554,,Web Report,,,,,,,,,,In Fruit,,,,,,,,,,,"Strip of forest between The Meadow and a wetland.  .  assoc Vegetation: Acer rubrum, Betula populifolia, Carya sp., Vaccinium corymbosum, Cornus amomum, Rosa palustris, Juniperus virginiana, Parthenocissus quinquefolia, Toxicodendron radicans, Quercus ru",,,,,Verified,,
2047307,Kathy Wilensky,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/28/2004,10/22/2004,,"Middlesex, Massachusetts, United States",42.558,-71.33874,wgs84     ,,,,,,,,1-5%      ,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,3650,,Web Report,,,,,,,,,,,,,,,,,,,,,"Between East Farm Trail and stream  .  assoc Vegetation: Pinus strobus, Acer rubrum, Quercus rubra, Q. alba, Carya sp., Prunus serotina, Fraxinus sp., Parthenocissus quinquefolia, Impatiens, Circaea lutetiana ssp. canadensis, Blackberry.",,,,,Verified,,
2047316,Kathy Wilensky,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,7/6/2004,10/22/2004,,"Middlesex, Massachusetts, United States",42.55916,-71.33598,wgs84     ,,,,,,,,1-5%      ,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,3743,,Web Report,,,,,,,,,,,,,,,,,,,,,"Hill NE of Woodchuck Trail near wooden bridge  .  assoc Vegetation: Pinus strobus, Quercus rubra, Q. alba, Acer rubrum, Fagus grandifolia, Prunus serotina, Amelanchier sp., Corylus americana, C. cornuta, Gaylussacia baccata, Vaccinium angustifolium, V. p",,,,,Verified,,
2047328,Kathy Wilensky,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,7/10/2004,10/22/2004,,"Middlesex, Massachusetts, United States",42.55656,-71.34592,wgs84     ,,,,,,,,1-5%      ,,1-20 plants,,,,,,,,,,Unknown,,Edge: Field/forest                                ,,,,,,,,,,3803,,Web Report,,,,,,,,,,,,,,,,,,,,,"W edge of The Meadow by the gate to North Rd.  .  assoc Vegetation: Ulmus sp., Quercus alba, Prunus serotina, Acer rubrum, Fraxinus americana, Blackberry, Parthenocissus quinquefolia, Cornus alternifolia, Viburnum dentatum",,,,,Verified,,
2047361,Kathy Wilensky,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,7/20/2004,10/22/2004,,"Middlesex, Massachusetts, United States",42.55947,-71.35233,wgs84     ,,,,,,,,1-5%      ,,1-20 plants,,,,,,,,,,Unknown,,Edge: Field/forest                                ,,,,,,,,,,3925,,Web Report,,,,,,,,,,In Fruit,,,,,,,,,,,"Edge of cornfield and woods between Lowell Rd. and Lantern Loop Trail.  .  assoc Vegetation: Prunus serotina, Juniperus virginiana, Populus tremuloides, Pinus strobus, Acer rubrum, Ulmus sp., Viburnum dentatum, Cornus amomum, Toxicodendron radicans, Part",,,,,Verified,,
2047481,Betty Wright,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,9/25/2005,10/20/2005,,"Middlesex, Massachusetts, United States",42.495,-71.33917,wgs84     ,,,,,,,,less than ,,1-20 plants,,,,,,,,,,Unknown,,Forests: Hardwood                                 ,,,,,,,,,,7208,,Web Report,,,,,,,,,,Vegetative,,,,,,,,,,,"high peak in burnt area/hillside area, nearer áthe Lagoon and Horn Pond  is trailside.  Oak/Hickory.  assoc Vegetation: Selaginella rupestris, Silene caroliniana, Solidago nemoralis, Carya glabra, Lespediza capitata, Quercus prinoides",being done because Silene caroliniana and Selaginella rupestris occur here,,,,Verified,,
2047917,James Wickis,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/21/2006,1/21/2011,,"Norfolk, Massachusetts, United States",42.07647,-71.42883,wgs84     ,,,,,,,,less than ,,1-20 plants,,,,,,,,,,Unknown,,Right-of-Way                                      ,,,,,,,,,,7807,,Web Report,,,,,,,,,,Flowers,,,,,,,,,,,"Franklin State Forest. The largest segment, which has its eastern boundary with Grove Street. This sighting was in the middle of the electric power line corridor.  .","Two plants, both healthy and large",,,,Verified,,
2048417,Richard S. Barry,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/18/2005,8/25/2005,,"Essex, Massachusetts, United States",42.66699,-70.81389,nad27     ,,,,,,,,less than ,,,,,,,,,,,,Unknown,,Edge: Field/forest                                ,,,,,,,,,,5685,,Web Report,,,,,,,,,,In Fruit,,,,,,,,,,,"Next to reservation parking lot off Argilla Road  .  assoc Vegetation: Carya ovata, Prunus virginiana, Fagus grandifolia, Toxicodendron radicans",,,,,Verified,,
2048856,Danielle Ogurcak,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,11/8/2002,3/15/2004,,"Middlesex, Massachusetts, United States",42.3334,-71.48623,nad27     ,,,,,,,,1-5%      ,,,,,,,,,,,,Unknown,,Edge: Field/forest                                ,,,,,,,,,,1724,,Web Report,,,,,,,,,,In Fruit,,,,,,,,,,,"Callahan State Park; Take Edmands Road West from intersection with Nixon Road. áTake Backpacker Trail North to Beebe Pond. áTake trail along Southeast side of pond.  .  assoc Vegetation: Solidago species, Oak, Black Cherry, White Pine",,,,,Verified,,
2049104,Thom Kyker-Snowman,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/9/2004,3/17/2005,,"Franklin, Massachusetts, United States",42.35009,-72.32446,nad27     ,,,,,,,,less than ,,1-20 plants,,,,,,,,,,Unknown,,Upland hardwood forest,,,,,,,,,,3663,,Web Report,,,,,,,,,,"Vegetative, Flowers",,,,,,,,,,,"North of Mount Ram, east of Thurston Brook, south of Gibbs Brook  .  assoc Vegetation: red maple, hay-scented fern",patch is just above a major turn in the stonewall,,,,Verified,,
2049128,Lisa Carnicorn,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,10/6/2002,9/22/2004,,"Essex, Massachusetts, United States",42.7764,-70.9128,NAD83     ,,,,,,,,less than ,,1-20 plants,,,,,,,,,,Unknown,,Edge: Field/forest                                ,,,,,,,,,,2003,,Web Report,,,,,,,,,,"Fruit, Seedlings",,,,,,,,,,,"Downfall Wildlife Management Area; Main access road (off Orchard Road/continue past target range and green gate); On South side of gravel road 300 feet East of big pine tree (with ""One Way"" sign, within site of power lines)  .","Ray Caisse present; Stone walls, a stone foundation, old wire fence; Coordinates are for middle of wildlife management area - not exact",,,,Verified,,
2049130,Lisa Carnicorn,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,10/13/2002,9/22/2004,,"Essex, Massachusetts, United States",42.7764,-70.9128,NAD83     ,,,,,,,,less than ,,1-20 plants,,,,,,,,,,Unknown,,Forests: Hardwood                                 ,,,,,,,,,,2005,,Web Report,,,,,,,,,,"Fruit, Seedlings",,,,,,,,,,,Downfall Wildlife Management Area; from Middle Street (1/8 mile South of its intersection with an unknown street - possible Hanover Street); 300 feet prior to two fallen oaks (stone wall marks the edge); 540 feet from powerlines between poles 350 and 351,Ray Caisse present; Wildlife management area managed for hunting; Coordintates are for middle of wildlife management area,,,,Verified,,
2049153,Marjorie Immonen,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,10/9/2002,6/22/2004,,"Norfolk, Massachusetts, United States",42.10982,-71.31839,nad27     ,,,,,,,,less than ,,1-20 plants,,,,,,,,,,Unknown,,Edge: Lake                       ,,,,,,,,,,2249,,Web Report,,,,,,,,,,Seedlings,,,,,,,,,,,See Stony Brook Sanctuary Map site #5  .,,,,,Verified,,
2049265,Lyn Hayden,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/30/2002,3/15/2004,,"Bristol, Massachusetts, United States",41.94333,-71.36833,NAD83     ,,,,,,,,6-25%     ,,1-20 plants,,,,,,,,,,Unknown,,Wetlands: Swamp                                   ,,,,,,,,,,2031,,Web Report,,,,,,,,,,Vegetative,,,,,,,,,,,"Near Abbott Run, 657B Huntsbridge Road  .",,,,,Verified,,
2049399,Thom Kyker-Snowman,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/25/2004,9/22/2004,,"Worcester, Massachusetts, United States",42.42174,-72.22745,nad27     ,,,,,,,,less than ,,1-20 plants,,,,,,,,,,Unknown,,Abandoned lot/Old home site,,,,,,,,,,3655,,Web Report,,,,,,,,,,"Vegetative, Flowers",,,,,,,,,,,"100 feet south of the southwestern corner of Dana Common, in the woods below the road  .  assoc Vegetation: Sugar maple, white ash, black cherry","Dana Common is an outdoor library of invasive species, and likely the center for outreaching invasions in the surrounding pine plantations and native forest",,,,Verified,,
2050118,Karro Frost,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/30/2005,4/2/2006,,"Franklin, Massachusetts, United States",42.67889,-72.33083,NAD83     ,,,,,,,,6-25%     ,,100-999 plants,,,,,,,,,,Unknown,,Stream Bank                                       ,,,,,,,,,,7632,,Web Report,,,,,,,,,,Vegetative,,,,,,,,,,,"Mount Grace Land Conservation Trust, Arthur Iverson parcel, near the northern boundary. This parcel has extreme restrictions on CRs. Location is north of old cellar hole, east of abandoned Massachusetts Turnpike #5 (abandoned in 1840's) just south and as",Stream is out of its banks today and overflowing. áLand to north has recently been heavily logged.,7/15/2013,Julie Richburg,Expertise,Verified,,
2050138,Michelle Hier,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,6/26/2005,9/26/2005,,"Barnstable, Massachusetts, United States",41.88151,-69.99476,nad27     ,,,,,,,,less than ,,,,,,,,,,,,Unknown,,Aquatic,,,,,,,,,,5777,,Web Report,,,,,,,,,,Vegetative,,,,,,,,,,,"The site is on the north bank of Silver Spring, áalong the namesake trail at the Audubon Sanctuary.  .  assoc Vegetation: Onoclea sensiblis, áImpatiens capensis, áAcer rubrum, áBetula lutea, áGallium odorata","From the entrance to the nature center, áturn SW down the main trail, áand turn south when the trail forks. áFollow for approx. 0.10 mile. áThe plot area crosses over the trail. áIt is partly submerged.",,,,Verified,,
2050565,James Wickis,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/13/2006,1/21/2011,,"Norfolk, Massachusetts, United States",42.02825,-71.40575,wgs84     ,,,,,,,,less than ,,,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,7721,,Web Report,,,,,,,,,,,,,,,,,,,,,"Joe's Rock Conservation Area  is trailside.  Oak/Pine.  assoc Vegetation: Acer negundo, Pinus strobus, Quercus rubra","East side of pond, at a trail junction.",,,,Verified,,
2050737,Laurie Callahan,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/31/2007,1/21/2011,,"Grafton, New Hampshire, United States",44.04487,-72.0739,wgs84     ,,,,,,,,less than ,,,,,,,,,,,,Unknown,,Edge: Field/forest                                ,,,,,,,,,,10705,,Web Report,,,,,,,,,,Vegetative,,,,,,,,,,,Site along a segment of the CT River north of Beddell Bridge to Oliverian Brook and South from Beddell Bridge about 3/4 mile on NH side (x16 NH)  .,This site is by the access road to the boat launch at Beddel Bridge áSite was surveyed on both 08/31/2007 and 09/05/2007 áForm 1 of 3 of NH side CT River segment Beddell Bridge Data entered by Caitlin Burgess,,,,Verified,,
2050764,Laurie Callahan,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,9/20/2007,1/21/2011,,"Grafton, New Hampshire, United States",44.12293,-72.04581,NAD83     ,,,,,,,,1-5%      ,,,,,,,,,,,,Unknown,,Other                                             ,,,,,,,,,,10777,,Web Report,,,,,,,,,,Vegetative,,,,,,,,,,,Site on a segment of the CT River in vicinity of Howard Island (x31)  .,"Form 5 of 5 for CT River segment, Howard Is. vicinity, NH side áData entry by Caitlin Burgess (TNC) 3/31/08",,,,Verified,,
2050804,Chris Mattrick US Forest Service,Federal Agency,Berberis vulgaris,common barberry,Introduced,Detected,Positive,5/20/2005,3/3/2006,,"Cheshire, New Hampshire, United States",42.93756,-72.26395,nad27     ,,,,,,,,1-5%      ,,20-99 plants,,,,,,,,,,Unknown,,Forests: Mixed                                    ,,,,,,,,,,7476,,Bulk Data,,,,,,,,,,Flowers,,,,,,,,,,,Robin Hood Park - East of Pond  is trailside.  Oak/Pine.,Forgot to take GPS reading. Data gathered during getting started program training,,,,Verified,,
2050868,Barbara Grunden,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/13/2008,1/21/2011,,"Rockingham, New Hampshire, United States",43.07499,-70.89994,NAD83     ,,,,,,,,,,1-20 plants,,,,,,,,,,Unknown,,Coastal,,,,,,,,,,11333,,Web Report,,,,,,,,,,"Vegetative, Fruit, Seedlings",,,,,,,,,,,"north side of Vols Island in Great Bay  .  assoc Vegetation: Betula papyrifera, Cornus stolonifera, Spiraea alba, Quercus rubra, Juniperus virginiana, Gaylussacia baccata, Aquilegia canadensis, Solidago bicolor, Solidago semipervirens, Rosa c.f. virginia","It is interesting that the island is owned by the Barberry Coast Association. áAlso on the island is Rhamnus cathartica. áOn the mainland, we found Rhamnus cathartica, Frangula alnus, Rosa multiflora, Celastrus orbiculata, Lonicera sp. (invasive), Acer p",,,,Verified,,
2050936,Laurie Callahan,General Public,Berberis vulgaris,common barberry,Introduced,Detected,Positive,8/7/2007,1/21/2011,,"Sullivan, New Hampshire, United States",43.52411,-72.3934,wgs84     ,,,,,,,,less than ,,,,,,,,,,,,Unknown,,Floodplain forest,,,,,,,,,,10660,,Web Report,,,,,,,,,,Vegetative,,,,,,,,,,,Site located on Hart Island (x176)  .,Form 6 of 6 for Hart Island áData Entered by Caitlin Burgess (TNC) on 3/28/08,,,,Verified,,
